scene_id,text,geometry,wall_color,floor_texture,object_type,object_side,door_side,place_id,heading_id,split,split_condition,template_id,text_length
scene_0473,"This is a square chamber. The walls are blue and the floor is tiled. A lamp is positioned on the west side, and you can see a door on the north side.",square,blue,tiled,lamp,west,north,blue-tiled-lamp-west,square-north,train,seen_combination,2,149
scene_0474,The square room has yellow walls with a wooden floor. On the north wall is a chair. The door is located on the west wall.,square,yellow,wooden,chair,north,west,yellow-wooden-chair-north,square-west,train,seen_combination,3,121
scene_0475,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A chair sits on the south wall, while the exit door is on the north wall.",square,yellow,wooden,chair,south,north,yellow-wooden-chair-south,square-north,train,seen_combination,4,170
scene_0476,You are in a square room with yellow walls and a carpeted floor. There is a table on the west wall and a door on the east wall.,square,yellow,carpeted,table,west,east,yellow-carpeted-table-west,square-east,train,seen_combination,1,127
scene_0477,"This is a circular chamber. The walls are blue and the floor is wooden. A table is positioned on the west side, and you can see a door on the north side.",circular,blue,wooden,table,west,north,blue-wooden-table-west,circular-north,train,seen_combination,2,153
scene_0478,The circular room has green walls with a carpeted floor. On the north wall is a painting. The door is located on the south wall.,circular,green,carpeted,painting,north,south,green-carpeted-painting-north,circular-south,train,seen_combination,3,128
scene_0479,"This is a circular chamber. The walls are blue and the floor is tiled. A table is positioned on the west side, and you can see a door on the north side.",circular,blue,tiled,table,west,north,blue-tiled-table-west,circular-north,train,seen_combination,2,152
scene_0480,The circular room has yellow walls with a wooden floor. On the north wall is a lamp. The door is located on the east wall.,circular,yellow,wooden,lamp,north,east,yellow-wooden-lamp-north,circular-east,train,seen_combination,3,122
scene_0481,"This is a square chamber. The walls are yellow and the floor is wooden. A painting is positioned on the south side, and you can see a door on the west side.",square,yellow,wooden,painting,south,west,yellow-wooden-painting-south,square-west,train,seen_combination,2,156
scene_0482,The circular room has blue walls with a carpeted floor. On the south wall is a lamp. The door is located on the east wall.,circular,blue,carpeted,lamp,south,east,blue-carpeted-lamp-south,circular-east,train,seen_combination,3,122
scene_0483,"You find yourself in a circular space. green walls surround you, and the floor beneath is carpeted. A table sits on the west wall, while the exit door is on the east wall.",circular,green,carpeted,table,west,east,green-carpeted-table-west,circular-east,train,seen_combination,4,171
scene_0484,"You find yourself in a circular space. green walls surround you, and the floor beneath is wooden. A lamp sits on the south wall, while the exit door is on the north wall.",circular,green,wooden,lamp,south,north,green-wooden-lamp-south,circular-north,train,seen_combination,4,170
scene_0485,The square room has green walls with a tiled floor. On the south wall is a chair. The door is located on the north wall.,square,green,tiled,chair,south,north,green-tiled-chair-south,square-north,train,seen_combination,3,120
scene_0486,The circular room has blue walls with a wooden floor. On the north wall is a chair. The door is located on the west wall.,circular,blue,wooden,chair,north,west,blue-wooden-chair-north,circular-west,train,seen_combination,3,121
scene_0487,You are in a circular room with green walls and a carpeted floor. There is a table on the west wall and a door on the south wall.,circular,green,carpeted,table,west,south,green-carpeted-table-west,circular-south,train,seen_combination,1,129
scene_0488,"You find yourself in a circular space. green walls surround you, and the floor beneath is tiled. A painting sits on the north wall, while the exit door is on the south wall.",circular,green,tiled,painting,north,south,green-tiled-painting-north,circular-south,train,seen_combination,4,173
scene_0489,"This is a circular chamber. The walls are blue and the floor is carpeted. A lamp is positioned on the east side, and you can see a door on the south side.",circular,blue,carpeted,lamp,east,south,blue-carpeted-lamp-east,circular-south,train,seen_combination,2,154
scene_0490,"This is a circular chamber. The walls are yellow and the floor is carpeted. A painting is positioned on the east side, and you can see a door on the west side.",circular,yellow,carpeted,painting,east,west,yellow-carpeted-painting-east,circular-west,train,seen_combination,2,159
scene_0491,The square room has blue walls with a wooden floor. On the north wall is a lamp. The door is located on the south wall.,square,blue,wooden,lamp,north,south,blue-wooden-lamp-north,square-south,train,seen_combination,3,119
scene_0492,The circular room has green walls with a wooden floor. On the west wall is a lamp. The door is located on the east wall.,circular,green,wooden,lamp,west,east,green-wooden-lamp-west,circular-east,train,seen_combination,3,120
scene_0493,"This is a circular chamber. The walls are yellow and the floor is tiled. A painting is positioned on the north side, and you can see a door on the west side.",circular,yellow,tiled,painting,north,west,yellow-tiled-painting-north,circular-west,train,seen_combination,2,157
scene_0494,"This is a square chamber. The walls are yellow and the floor is wooden. A chair is positioned on the north side, and you can see a door on the west side.",square,yellow,wooden,chair,north,west,yellow-wooden-chair-north,square-west,train,seen_combination,2,153
scene_0495,You are in a circular room with red walls and a carpeted floor. There is a chair on the west wall and a door on the east wall.,circular,red,carpeted,chair,west,east,red-carpeted-chair-west,circular-east,train,seen_combination,1,126
scene_0496,"This is a square chamber. The walls are yellow and the floor is carpeted. A painting is positioned on the south side, and you can see a door on the north side.",square,yellow,carpeted,painting,south,north,yellow-carpeted-painting-south,square-north,train,seen_combination,2,159
scene_0497,You are in a circular room with blue walls and a tiled floor. There is a lamp on the west wall and a door on the east wall.,circular,blue,tiled,lamp,west,east,blue-tiled-lamp-west,circular-east,train,seen_combination,1,123
scene_0498,"This is a square chamber. The walls are yellow and the floor is carpeted. A table is positioned on the north side, and you can see a door on the south side.",square,yellow,carpeted,table,north,south,yellow-carpeted-table-north,square-south,train,seen_combination,2,156
scene_0499,The rectangular room has green walls with a wooden floor. On the east wall is a painting. The door is located on the west wall.,rectangular,green,wooden,painting,east,west,green-wooden-painting-east,rectangular-west,train,seen_combination,3,127
scene_0500,You are in a circular room with red walls and a tiled floor. There is a table on the east wall and a door on the west wall.,circular,red,tiled,table,east,west,red-tiled-table-east,circular-west,train,seen_combination,1,123
