scene_id,text,geometry,wall_color,floor_texture,object_type,object_side,door_side,place_id,heading_id,split,split_condition,template_id,text_length
scene_0366,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is wooden. A chair sits on the west wall, while the exit door is on the east wall.",rectangular,green,wooden,chair,west,east,green-wooden-chair-west,rectangular-east,train,seen_combination,4,172
scene_0367,"This is a circular chamber. The walls are yellow and the floor is wooden. A table is positioned on the west side, and you can see a door on the south side.",circular,yellow,wooden,table,west,south,yellow-wooden-table-west,circular-south,train,seen_combination,2,155
scene_0368,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A lamp sits on the north wall, while the exit door is on the west wall.",square,yellow,wooden,lamp,north,west,yellow-wooden-lamp-north,square-west,train,seen_combination,4,168
scene_0369,You are in a rectangular room with green walls and a wooden floor. There is a table on the north wall and a door on the south wall.,rectangular,green,wooden,table,north,south,green-wooden-table-north,rectangular-south,train,seen_combination,1,131
scene_0370,You are in a square room with blue walls and a carpeted floor. There is a lamp on the south wall and a door on the west wall.,square,blue,carpeted,lamp,south,west,blue-carpeted-lamp-south,square-west,train,seen_combination,1,125
scene_0371,"This is a circular chamber. The walls are yellow and the floor is tiled. A table is positioned on the south side, and you can see a door on the north side.",circular,yellow,tiled,table,south,north,yellow-tiled-table-south,circular-north,train,seen_combination,2,155
scene_0372,The square room has yellow walls with a wooden floor. On the east wall is a chair. The door is located on the north wall.,square,yellow,wooden,chair,east,north,yellow-wooden-chair-east,square-north,train,seen_combination,3,121
scene_0373,The circular room has red walls with a carpeted floor. On the west wall is a table. The door is located on the south wall.,circular,red,carpeted,table,west,south,red-carpeted-table-west,circular-south,train,seen_combination,3,122
scene_0374,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is carpeted. A table sits on the west wall, while the exit door is on the east wall.",rectangular,green,carpeted,table,west,east,green-carpeted-table-west,rectangular-east,train,seen_combination,4,174
scene_0375,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is tiled. A painting sits on the east wall, while the exit door is on the west wall.",rectangular,green,tiled,painting,east,west,green-tiled-painting-east,rectangular-west,train,seen_combination,4,174
scene_0376,"You find yourself in a circular space. yellow walls surround you, and the floor beneath is wooden. A chair sits on the west wall, while the exit door is on the north wall.",circular,yellow,wooden,chair,west,north,yellow-wooden-chair-west,circular-north,train,seen_combination,4,171
scene_0377,You are in a circular room with green walls and a wooden floor. There is a chair on the south wall and a door on the east wall.,circular,green,wooden,chair,south,east,green-wooden-chair-south,circular-east,train,seen_combination,1,127
scene_0378,The circular room has yellow walls with a tiled floor. On the west wall is a table. The door is located on the north wall.,circular,yellow,tiled,table,west,north,yellow-tiled-table-west,circular-north,train,seen_combination,3,122
scene_0379,You are in a circular room with green walls and a tiled floor. There is a lamp on the west wall and a door on the south wall.,circular,green,tiled,lamp,west,south,green-tiled-lamp-west,circular-south,train,seen_combination,1,125
scene_0380,You are in a circular room with green walls and a wooden floor. There is a chair on the west wall and a door on the east wall.,circular,green,wooden,chair,west,east,green-wooden-chair-west,circular-east,train,seen_combination,1,126
scene_0381,The circular room has blue walls with a wooden floor. On the west wall is a table. The door is located on the north wall.,circular,blue,wooden,table,west,north,blue-wooden-table-west,circular-north,train,seen_combination,3,121
scene_0382,You are in a square room with yellow walls and a wooden floor. There is a table on the south wall and a door on the west wall.,square,yellow,wooden,table,south,west,yellow-wooden-table-south,square-west,train,seen_combination,1,126
scene_0383,The square room has blue walls with a wooden floor. On the west wall is a table. The door is located on the north wall.,square,blue,wooden,table,west,north,blue-wooden-table-west,square-north,train,seen_combination,3,119
scene_0384,The square room has yellow walls with a tiled floor. On the east wall is a painting. The door is located on the south wall.,square,yellow,tiled,painting,east,south,yellow-tiled-painting-east,square-south,train,seen_combination,3,123
scene_0385,"You find yourself in a square space. green walls surround you, and the floor beneath is carpeted. A painting sits on the west wall, while the exit door is on the north wall.",square,green,carpeted,painting,west,north,green-carpeted-painting-west,square-north,train,seen_combination,4,173
scene_0386,You are in a square room with green walls and a wooden floor. There is a chair on the east wall and a door on the south wall.,square,green,wooden,chair,east,south,green-wooden-chair-east,square-south,train,seen_combination,1,125
scene_0387,"You find yourself in a circular space. green walls surround you, and the floor beneath is carpeted. A table sits on the north wall, while the exit door is on the east wall.",circular,green,carpeted,table,north,east,green-carpeted-table-north,circular-east,train,seen_combination,4,172
scene_0388,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A table sits on the east wall, while the exit door is on the north wall.",square,yellow,wooden,table,east,north,yellow-wooden-table-east,square-north,train,seen_combination,4,169
scene_0389,"You find yourself in a circular space. green walls surround you, and the floor beneath is tiled. A chair sits on the east wall, while the exit door is on the south wall.",circular,green,tiled,chair,east,south,green-tiled-chair-east,circular-south,train,seen_combination,4,169
scene_0390,"You find yourself in a square space. blue walls surround you, and the floor beneath is wooden. A chair sits on the south wall, while the exit door is on the north wall.",square,blue,wooden,chair,south,north,blue-wooden-chair-south,square-north,train,seen_combination,4,168
scene_0391,You are in a circular room with red walls and a carpeted floor. There is a lamp on the north wall and a door on the south wall.,circular,red,carpeted,lamp,north,south,red-carpeted-lamp-north,circular-south,train,seen_combination,1,127
scene_0392,"This is a rectangular chamber. The walls are green and the floor is tiled. A table is positioned on the south side, and you can see a door on the north side.",rectangular,green,tiled,table,south,north,green-tiled-table-south,rectangular-north,train,seen_combination,2,157
scene_0393,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is wooden. A painting sits on the east wall, while the exit door is on the north wall.",rectangular,green,wooden,painting,east,north,green-wooden-painting-east,rectangular-north,train,seen_combination,4,176
scene_0394,You are in a square room with blue walls and a wooden floor. There is a lamp on the west wall and a door on the north wall.,square,blue,wooden,lamp,west,north,blue-wooden-lamp-west,square-north,train,seen_combination,1,123
scene_0395,"You find yourself in a square space. yellow walls surround you, and the floor beneath is carpeted. A chair sits on the north wall, while the exit door is on the west wall.",square,yellow,carpeted,chair,north,west,yellow-carpeted-chair-north,square-west,train,seen_combination,4,171
